GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,28.046068,-82.73361,1963,98.15,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,26.493390074943125
1.2103E+11,28.0358186,-82.7338928,827,41.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,25.06677773513953
1.2103E+11,28.0309286,-82.735387,1354,67.7,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,24.53707839999345
1.2103E+11,28.1323609,-82.779145,1104,938.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,39.56282675214057
1.2103E+11,28.1420821,-82.7838572,985,837.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,40.628237631758935
1.2103E+11,28.0762294,-82.7627492,979,832.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.41675665365577
1.2103E+11,28.0150458,-82.7775663,900,180.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,26.48909881057416
1.2103E+11,28.0126779,-82.7729679,1437,287.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,25.922153935280008
1.2103E+11,28.0606164,-82.7683483,1067,906.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.77164763529917
1.2103E+11,28.0701406,-82.7450409,1755,351.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,29.559404358997448
1.2103E+11,28.1265715,-82.7658938,1514,1286.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,37.05761203780245
1.2103E+11,28.0711289,-82.7561774,774,38.7,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,30.137860888916453
1.2103E+11,27.9509882,-82.8327587,1577,1340.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,26.66082915260926
1.2103E+11,28.014334,-82.7500855,493,98.6,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,23.518930327270464
1.2103E+11,27.7330988,-82.6395326,479,407.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.661432965610436
1.2103E+11,27.7102024,-82.6587275,1192,59.6,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,14.318806053755669
1.2103E+11,27.710295,-82.6504986,344,17.2,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,15.114038406100656
1.2103E+11,27.7814894,-82.6257245,730,620.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.925280261971308
1.2103E+11,27.7699106,-82.6330501,1478,1256.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.9794450380341
1.2103E+11,27.8731182,-82.6331079,1158,984.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.60342767852768
1.2103E+11,28.1097659,-82.6897852,1692,1353.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,35.283620841348124
1.2103E+11,28.003168,-82.7359465,1231,246.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,22.088399616368577
1.2103E+11,27.7678344,-82.7493395,1376,1169.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.606755536133656
1.2103E+11,27.7640956,-82.7604294,1281,1088.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.33070452900088
1.2103E+11,27.7502047,-82.747332,791,791.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,11.729229093324433
1.2103E+11,27.7606031,-82.7283057,1081,918.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.240340609822994
1.2103E+11,27.7405126,-82.7120798,754,640.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.58592301392508
1.2103E+11,27.7232315,-82.7315006,761,646.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.146879086409648
1.2103E+11,27.8439961,-82.7237161,1787,1429.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,5.317895489625652
1.2103E+11,27.81346,-82.7318709,1199,1199.0,AE Floodway,1.0,CPLEX,16,Lealman Exchange,4.53146026706133
1.2103E+11,27.8426702,-82.6930836,1877,1501.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.696112704625905
1.2103E+11,27.8373755,-82.6901508,835,668.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.1769520126928223
1.2103E+11,27.7786912,-82.6848642,894,178.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,6.207256291671894
1.2103E+11,27.7737285,-82.6828141,971,48.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,6.74327851409896
1.2103E+11,27.8228925,-82.6754318,842,42.1,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,1.7157325887891484
1.2103E+11,27.8178912,-82.6593022,820,41.0,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,3.381179585257136
1.2103E+11,27.7737057,-82.6627606,1388,69.4,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,7.944361199825026
1.2103E+11,27.8177694,-82.6684751,1032,825.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,2.6577849127283386
1.2103E+11,27.8114546,-82.6672265,2397,1917.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,3.5064756647630246
1.2103E+11,27.8122655,-82.6626356,1126,56.3,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,3.55893678526525
1.2103E+11,27.7461058,-82.6807284,1742,1480.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.356314676794415
1.2103E+11,27.766145,-82.6651844,547,27.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.50995458711631
1.2103E+11,27.8047516,-82.6585838,841,42.05,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,4.493031899214032
1.2103E+11,27.7882381,-82.6447492,864,43.2,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,6.935504254001346
1.2103E+11,27.7804892,-82.6443664,1496,74.8,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,7.8710876706121615
1.2103E+11,27.7736737,-82.6964655,629,31.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,6.397863761910107
1.2103E+11,27.7736933,-82.6896348,1170,58.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,7.051548049467795
1.2103E+11,27.7747495,-82.6407388,1390,69.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.579527930908338
1.2103E+11,27.772491,-82.6398823,147,7.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.239028306012994
1.2103E+11,27.7785276,-82.634772,349,17.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.145519023090886
1.2103E+11,27.8776805,-82.6341405,1757,1493.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.084684079500263
1.2103E+11,27.9427292,-82.8168181,1720,1462.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,21.9017529553941
1.2103E+11,27.7743271,-82.6274602,771,655.35,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.815296430494806
1.2103E+11,27.7814357,-82.775191,1203,1203.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,14.083647339026234
1.2103E+11,27.8565228,-82.7156034,856,684.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,6.063719108978422
1.2103E+11,27.8479264,-82.6261468,1071,910.35,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.299914625342716
1.2103E+11,27.8317249,-82.8334998,499,424.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.87520037512249
1.2103E+11,28.0551445,-82.7724845,635,539.75,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.27953362389009
1.2103E+11,27.7767941,-82.7652901,1231,1231.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,12.090739934973554
1.2103E+11,27.8222054,-82.8190329,1187,1187.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,15.124895762451278
1.2103E+11,27.8256538,-82.7474873,1216,1033.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,7.400154663073555
1.2103E+11,27.82389,-82.789509,1360,272.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,11.140985952490473
1.2103E+11,27.860952,-82.830135,711,35.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,16.66630109755995
1.2103E+11,27.9027808,-82.7839221,1669,1418.65,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.552966331236583
1.2103E+11,27.9111498,-82.7451035,481,24.05,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,13.246974128124991
1.2103E+11,28.0252456,-82.731963,1414,70.7,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,24.08704652396093
1.2103E+11,27.9624535,-82.7269666,1690,338.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,16.922415243745643
1.2103E+11,27.9970314,-82.7434314,911,45.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,21.400175669781976
1.2103E+11,27.9958597,-82.7322026,1847,92.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,20.470866630600828
1.2103E+11,28.061709,-82.745454,1417,283.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,28.66327103004193
1.2103E+11,28.1408218,-82.6862527,1752,1401.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,39.532384954199365
1.2103E+11,27.8886077,-82.8456419,910,773.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,21.35919639546992
1.2103E+11,27.8007368,-82.7937495,536,536.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,12.76205085945484
1.2103E+11,27.7524855,-82.744943,1225,1041.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,11.520097864375517
1.2103E+11,27.8619859,-82.6847373,1084,867.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,5.657317421134053
1.2103E+11,27.946167,-82.7372856,2463,2093.55,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,17.94740302372714
1.2103E+11,27.7503895,-82.67519,542,27.1,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.293552811698849
1.2103E+11,28.1350834,-82.7440058,1182,236.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,35.888528840590645
1.2103E+11,28.142267,-82.7453216,1399,279.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,37.0581030271155
1.2103E+11,28.1342343,-82.7523127,1507,1280.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,38.36081379276186
1.2103E+11,28.1280443,-82.745311,1253,250.6,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,35.127341377078025
1.2103E+11,28.1429579,-82.7523803,66,56.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,37.92715595938642
1.2103E+11,27.6674028,-82.6933723,1578,1341.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,93.79793948771076
1.2103E+11,27.7242925,-82.6286933,1062,902.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.992739881191303
1.2103E+11,27.7314008,-82.6332331,881,748.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.43210446737886
1.2103E+11,27.6897708,-82.7266274,1885,1602.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,18.80328637921887
1.2103E+11,27.7142263,-82.642864,1627,1382.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.669399520472272
1.2103E+11,27.7067106,-82.6442946,1227,1042.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.920648752010424
1.2103E+11,27.7112669,-82.6356462,1146,974.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.123482198159884
1.2103E+11,27.9323,-82.717051,1158,984.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.808239266857951
1.2103E+11,27.8422482,-82.7580775,1234,1048.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.241237404864375
1.2103E+11,27.9931079,-82.793579,1193,1014.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,26.124007956336506
1.2103E+11,27.6502084,-82.7310416,708,601.8,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.428687085963592
1.2103E+11,27.9297993,-82.7134643,1994,1694.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.672671636090074
1.2103E+11,27.7362996,-82.6281628,1315,1117.75,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.290141025764887
1.2103E+11,28.0198611,-82.6883863,1184,1006.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,26.344053267597044
1.2103E+11,27.7103682,-82.7225381,846,719.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.681501699795053
1.2103E+11,27.7589326,-82.7209059,851,42.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.409918795433375
1.2103E+11,27.7609839,-82.7058642,645,32.25,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.026378359327552
1.2103E+11,27.7553237,-82.703826,626,31.3,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.249989742137048
1.2103E+11,27.7406345,-82.7029727,1520,1292.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.848032030697327
1.2103E+11,27.7393316,-82.6988289,374,317.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.59876558659024
1.2103E+11,27.7831322,-82.6506909,990,49.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,7.793301082292248
1.2103E+11,27.8178347,-82.7720541,1017,864.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.834440325021337
1.2103E+11,28.0328855,-82.7457583,1427,1141.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,25.5265126759731
1.2103E+11,27.9936979,-82.7835317,1274,1019.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,25.0188996123024
1.2103E+11,27.9838416,-82.7780096,1826,1460.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,23.75976493200723
1.2103E+11,27.9839153,-82.7826045,1955,1564.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,24.170878507532297
1.2103E+11,27.9702128,-82.7824767,995,796.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,22.67974576583488
1.2103E+11,27.9534344,-82.7486452,1029,205.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,17.33216907868647
1.2103E+11,27.9756833,-82.7606126,2174,1739.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.32625875493184
1.2103E+11,27.9647083,-82.7603763,2087,104.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,19.984571912459486
1.2103E+11,27.9936639,-82.7654686,759,607.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,23.032768289968725
1.2103E+11,27.9851263,-82.7704318,1282,1025.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,22.83936618104841
1.2103E+11,27.98749,-82.7190799,2245,1796.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,20.941262131109145
1.2103E+11,27.9796751,-82.7241369,1168,1168.0,AE Floodway,1.0,CPLEX,16,Lealman Exchange,19.568785106688544
1.2103E+11,28.040323,-82.7709114,1750,1400.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,29.13482025413472
1.2103E+11,28.0288253,-82.7897979,1641,1394.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,29.087187214568743
1.2103E+11,28.033061,-82.724374,2253,112.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,25.46594569888267
1.2103E+11,28.0294839,-82.6954312,892,758.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,26.919111103301034
1.2103E+11,27.9653468,-82.6638057,874,742.9,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,23.05157927998048
1.2103E+11,28.1628869,-82.7119135,1292,1033.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,40.6374989742703
1.2103E+11,27.8364086,-82.8060615,1872,1591.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.535232050078507
1.2103E+11,27.847411,-82.7891612,365,18.25,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,11.584437433079447
1.2103E+11,27.8553789,-82.8061102,1932,96.6,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,13.471443611977165
1.2103E+11,27.856376,-82.8347573,1602,1361.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.452456916724024
1.2103E+11,27.8622219,-82.8404035,1541,1309.85,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,18.534551714776864
1.2103E+11,27.7028439,-82.6581921,1329,1129.65,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.773438565482383
1.2103E+11,27.7902361,-82.6336645,780,663.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,7.9105684644316625
1.2103E+11,27.7989897,-82.6220916,2142,1820.7,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.229583131883915
1.2103E+11,27.8255776,-82.6282282,1470,1249.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,7.071556566183683
1.2103E+11,27.8793204,-82.8435343,578,491.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,19.91164668447562
1.2103E+11,27.8872129,-82.8378817,520,442.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,19.67957449402989
1.2103E+11,27.8849113,-82.8346234,930,186.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,19.42650029828276
1.2103E+11,27.8961293,-82.8269775,2008,1706.8,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,20.731626328468494
1.2103E+11,27.9124494,-82.7667489,1436,287.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,15.007718351486211
1.2103E+11,27.9119836,-82.778763,1103,55.15,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,16.132580066070375
1.2103E+11,27.889445,-82.806275,2522,2017.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,17.573199072704423
1.2103E+11,27.8395242,-82.6366179,1372,1166.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,7.703568698112537
1.2103E+11,27.8277315,-82.6366536,1423,1209.55,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,6.25936014688104
1.2103E+11,27.8578678,-82.6352248,1406,1195.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.447846172445173
1.2103E+11,27.8169207,-82.6849263,1561,1248.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,1.3770044387921443
1.2103E+11,27.847711,-82.8329968,1744,1482.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.305606689972455
1.2103E+11,27.8623541,-82.8248328,1041,52.05,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,16.818353532147224
1.2103E+11,27.885846,-82.830643,699,34.95,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,19.51919969456372
1.2103E+11,27.9293123,-82.7562857,2545,2163.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.34008274754009
1.2103E+11,27.9227663,-82.7350224,818,695.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,12.540823336645726
1.2103E+11,27.9241795,-82.742913,1925,1636.25,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.204328904650504
1.2103E+11,27.9101043,-82.7361445,941,188.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,11.6520099272297
1.2103E+11,27.9129906,-82.7502079,1923,96.15,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,13.785219688288173
1.2103E+11,27.9047114,-82.7607428,1510,302.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,14.163176634014077
1.2103E+11,27.9214355,-82.7599058,1253,1065.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.485084481863227
1.2103E+11,27.9533671,-82.7422632,1393,69.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.341235983766833
1.2103E+11,27.9589315,-82.7384038,951,47.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.426807594095962
1.2103E+11,27.9512924,-82.7341289,1496,74.8,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,15.613089817757022
1.2103E+11,27.9402645,-82.739023,1240,1054.0,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.044116387050474
1.2103E+11,27.9127188,-82.7911496,1159,57.95,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.331227774919693
1.2103E+11,27.9162927,-82.795748,1433,71.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,18.17888475549573
1.2103E+11,27.9789739,-82.8191523,684,684.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,26.067719139461023
1.2103E+11,27.9661492,-82.7404702,1567,1253.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,18.425330212525047
1.2103E+11,27.9778038,-82.7151544,1567,78.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,20.444344556561912
1.2103E+11,28.0254757,-82.7276291,1067,213.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,24.777705517509755
1.2103E+11,28.0175713,-82.7178783,765,38.25,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,25.04951696117582
1.2103E+11,27.9942789,-82.7169436,1954,1563.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.148773040344864
1.2103E+11,28.0457006,-82.7250467,792,39.6,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,27.84993333401796
1.2103E+11,28.1054497,-82.7831581,1284,1091.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,34.73105857135898
1.2103E+11,28.0666662,-82.7817522,1273,1082.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.94439366231767
1.2103E+11,28.114897,-82.7742648,2370,2014.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,36.10994661811163
1.2103E+11,28.0748503,-82.7718785,1366,1161.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,31.723740259783963
1.2103E+11,28.0226505,-82.6982995,1840,368.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,27.11085785508953
1.2103E+11,28.0081605,-82.6883666,1675,83.75,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,24.96126711820169
1.2103E+11,28.0387103,-82.7340082,492,24.6,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,26.015208191337813
1.2103E+11,27.9704359,-82.7204757,2680,2144.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,18.32995086247708
1.2103E+11,27.9696618,-82.7249175,747,597.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,17.900910315176535
1.2103E+11,27.9730406,-82.7127208,409,347.65,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,20.01349002332474
1.2103E+11,27.9643026,-82.7151816,948,805.8,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,18.8400484196426
1.2103E+11,28.0231337,-82.742716,1542,77.1,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,24.86180867056056
1.2103E+11,28.0409052,-82.7435585,1574,1259.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,26.39797867482158
1.2103E+11,28.087588,-82.7767201,370,314.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,33.384783989507866
1.2103E+11,27.8093667,-82.8134945,813,691.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.7394941776051
1.2103E+11,27.8327673,-82.8287985,463,393.55,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.733678044737687
1.2103E+11,27.7881827,-82.787331,639,543.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.169831533548455
1.2103E+11,27.7676601,-82.7665099,595,595.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,12.805137669120397
1.2103E+11,27.6861398,-82.738163,617,524.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,93.79793948771076
1.2103E+11,27.7028937,-82.7360048,1373,1167.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,17.167193202200984
1.2103E+11,27.7442143,-82.7504676,803,682.55,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,12.768073381604756
1.2103E+11,28.0284391,-82.7677732,725,145.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,27.41354420004642
1.2103E+11,28.0261321,-82.750518,1565,1252.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,24.798998781225954
1.2103E+11,28.0210388,-82.761789,1986,1588.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,25.828490154586607
1.2103E+11,27.9980025,-82.7452163,1182,59.1,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,21.510539755977025
1.2103E+11,27.9981306,-82.7382518,1231,61.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,21.51087044545802
1.2103E+11,28.0036054,-82.7409118,714,142.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,22.117046258294582
1.2103E+11,27.7528102,-82.7558262,918,780.3,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.834406707870018
1.2103E+11,27.983359,-82.798442,1055,896.75,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,25.027893580073314
1.2103E+11,27.7744469,-82.6516521,525,26.25,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.142782719462769
1.2103E+11,27.8472568,-82.6365252,636,540.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.35007858903428
1.2103E+11,28.0257441,-82.8153575,1087,923.95,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,28.85771042199013
1.2103E+11,28.0304639,-82.7805498,2190,1861.5,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,28.05517495124449
1.2103E+11,28.0864617,-82.7428138,2103,420.6,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,30.600900965976063
1.2103E+11,28.08744,-82.7534608,2964,592.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,31.470834513148315
